,level,parent,name,q,eppo,hosts,hosts_ix,corr_deseases
911,3,910,Blastocladiales,Q882055,1BLASO,[],[],[]
912,4,911,Physodermataceae,Q10631036,1PHYDF,[],[],[]
913,5,912,Physoderma,Q10631025,1PHYDG,[],[],[]
914,7,766,Phyllactinia,Q7188489,1PHYLG,[],[],[]
915,7,622,Lasiodiplodia,Q6493321,1LSDPG,[],[],[]
916,7,885,Hyponectriaceae,Q10530409,1HYPNF,[],[],[]
917,8,916,Physalospora,Q7189505,1PHYOG,[],[],[]
918,2,582,Tenericutes,Q908484,1TENEP,[],[],[]
919,3,918,Mollicutes,Q131796,1MOLLC,[],[],[]
920,4,919,Acholeplasmatales,,1ACHOO,[],[],[]
921,5,920,Acholeplasmataceae,Q390198,1ACHOF,[],[],[]
922,6,921,Phytoplasma,Q132782,1PHYPG,[],[],[]
923,6,648,Phyllachorales,Q2410715,1PHYRO,[],[],[]
924,7,923,Phyllachoraceae,Q3817237,1PHYRF,[],[],[]
925,8,924,Phyllachora,Q7188481,1PHYRG,[],[],[]
926,6,629,Phytophthora,Q311294,1PHYTG,[],[],[]
927,1,,Protista,,1PROTK,[],[],[]
928,2,927,Cercozoa,Q500497,1CERCP,[],[],[]
929,3,928,Phytomyxea,Q134349,1PHYXC,[],[],[]
930,4,929,Plasmodiophorida,Q20675800,1PLADO,[],[],[]
931,5,930,Plasmodiophoraceae,,1PLADF,[],[],[]
932,6,931,Plasmodiophora,Q724130,1PLADG,[],[],[]
933,6,629,Plasmopara,Q3906341,1PLASG,[],[],[]
934,8,592,Stemphylium,Q3917685,1STEMG,[],[],[]
935,7,559,Neocamarosporiaceae,Q95575078,1NCAMF,[],[],[]
936,8,935,Neocamarosporium,,1NCAMG,[],[],[]
937,5,704,Polyscytalum (anamorphic genus),,1PLSCG,[],[],[]
938,7,766,Podosphaera,Q7207067,1PODOG,[],[],[]
939,6,629,Peronosclerospora,Q12505119,1PRSCG,[],[],[]
940,7,900,Oculimacula,Q10606761,1OLIMG,[],[],[]
941,3,583,Betaproteobacteria,Q136674,1BETBC,[],[],[]
942,4,941,Burkholderiales,Q134584,1BURKO,[],[],[]
943,5,942,Comamonadaceae,Q1991077,1COMAF,[],[],[]
944,6,943,Acidovorax,Q618548,1ACVRG,[],[],[]
945,4,728,Pseudomonadales,Q133966,1PSDMO,[],[],[]
946,5,945,Pseudomonadaceae,Q138058,1PSDMF,[],[],[]
947,6,946,Pseudomonas,Q131143,1PSDMG,[],[],[]
948,5,942,Burkholderiaceae,Q138449,1BURKF,[],[],[]
949,6,948,Burkholderia,Q135239,1BURKG,[],[],[]
950,6,629,Pseudoperonospora,Q3924914,1PSPEG,[],[],[]
951,6,610,Discinellaceae,Q101934335,1DSCNF,[],[],[]
952,7,951,Pseudopezicula,Q7255255,1PSPUG,[],[],[]
953,7,611,Pseudopeziza,Q7255258,1PSPZG,[],[],[]
954,6,4,Pucciniaceae,Q2330045,1PUCCF,[],[],[]
955,7,954,Puccinia,Q305162,1PUCCG,[],[],[]
956,7,872,Pucciniastrum,Q7258202,1PUCIG,[],[],[]
957,7,559,Pyrenochaeta,Q3926070,1PYREG,[],[],[]
958,8,837,Setophoma,Q103809825,1SEPHG,[],[],[]
959,7,694,Pyriculariaceae,Q21398147,1PYRIF,[],[],[]
960,8,959,Pyricularia,Q7263583,1PYRIG,[],[],[]
961,7,900,Pyrenopeziza,Q7263453,1PYRPG,[],[],[]
962,4,554,Pythiales,Q7263860,1PYTHO,[],[],[]
963,5,962,Pythiaceae,Q3926088,1PYTHF,[],[],[]
964,6,963,Pythium,Q2699011,1PYTHG,[],[],[]
965,6,963,Phytopythium,Q49627904,1PPYTG,[],[],[]
966,8,650,Harringtonia,,1HARIG,[],[],[]
967,8,603,Ramulispora,Q10649368,1RAMLG,[],[],[]
968,7,641,Rhabdocline,Q7319974,1RBDCG,[],[],[]
969,7,597,Mayoviridae,Q92202185,1MAYVF,[],[],[]
970,8,969,Idaeovirus,Q5987260,1IDAEG,[],[],[]
971,5,685,Ceratobasidiales,Q127247,1CRTBO,[],[],[]
972,6,971,Ceratobasidiaceae,Q3774448,1CRTBF,[],[],[]
973,7,972,Rhizoctonia,Q2716477,1RHIZG,[],[],[]
974,7,900,Rhynchosporium,Q7321728,1RHYNG,[],[],[]
975,8,886,Seiridium,Q6527926,1SEIRG,[],[],[]
976,7,841,Rhytisma,,1RHYTG,[],[],[]
977,6,686,Meripilaceae,Q2125303,1MERIF,[],[],[]
978,7,977,Rigidoporus,Q2088970,1RIGIG,[],[],[]
979,7,772,Xylariaceae,Q1755367,1XYLAF,[],[],[]
980,8,979,Dematophora,Q95574196,1DEMAG,[],[],[]
981,5,658,Polyploviricotina,Q57738165,1POLVQ,[],[],[]
982,6,981,Bunyaviricetes,,1BUNVC,[],[],[]
983,7,982,Elliovirales,Q29000551,1ELLVO,[],[],[]
984,8,983,Fimoviridae,Q29001072,1FIMOF,[],[],[]
985,9,984,Emaravirus,Q16981602,1EMRAG,[],[],[]
986,3,570,Pararnavirae,Q92190920,1PARVA,[],[],[]
987,4,986,Artverviricota,Q92194888,1ARTVP,[],[],[]
988,5,987,Revtraviricetes,Q92197387,1REVVC,[],[],[]
989,6,988,Ortervirales,Q51526792,1ORTEO,[],[],[]
990,7,989,Caulimoviridae,Q264052,1CAULF,[],[],[]
991,8,990,Tungrovirus,Q16913766,1TUNVG,[],[],[]
992,8,627,Waikavirus,Q16913764,1WAIKG,[],[],[]
993,2,569,Viruses (unclassified),,1VIUUD,[],[],[]
994,6,601,Capnodiales,Q478007,1CAPDO,[],[],[]
995,7,994,Schizothyriaceae,Q7431642,1SCHIF,[],[],[]
996,8,995,Schizothyrium,Q10663666,1SCHIG,[],[],[]
997,8,603,Lecanosticta,Q10555934,1LCSTG,[],[],[]
998,7,619,Sclerotinia,Q1969330,1SCLEG,[],[],[]
999,7,619,Botryotinia,Q15890892,1BOTTG,[],[],[]
1000,7,619,Dumontinia,Q10477527,1DUMOG,[],[],[]
1001,5,685,Atheliales,Q2610298,1ATHLO,[],[],[]
1002,6,1001,Atheliaceae,Q2869012,1ATHLF,[],[],[]
1003,7,1002,Athelia,Q4813326,1ATHLG,[],[],[]
1004,8,3,Scolytus,Q310770,1SCOLG,[],[],[]
1005,6,629,Sclerophthora,Q16913741,1SCPHG,[],[],[]
1006,6,699,Schizophyllaceae,Q631097,1SCYZF,[],[],[]
1007,7,1006,Schizophyllum,,1SCYZG,[],[],[]
1008,5,704,Pseudoseptoria (anamorphic genus),,1PSESG,[],[],[]
1009,8,603,Zymoseptoria,,1ZYMSG,[],[],[]
1010,8,592,Exserohilum,Q10493219,1EXSEG,[],[],[]
1011,8,708,Sirococcus,Q10668805,1SIROG,[],[],[]
1012,8,938,Podosphaera fusca,Q2936888,PODOFU,[],[],[]
1013,4,751,Ustilaginomycetes,Q132763,1USTOL,[],[],[]
1014,5,1013,Ustilaginales,Q594740,1USTIO,[],[],[]
1015,6,1014,Ustilaginaceae,Q3233983,1USTIF,[],[],[]
1016,7,1015,Sporisorium,Q10676241,1SPSRG,[],[],[]
1017,4,919,Entomoplasmatales,Q676427,1ENTPO,[],[],[]
1018,5,1017,Spiroplasmataceae,,1SPIRF,[],[],[]
1019,6,1018,Spiroplasma,Q1769476,1SPIRG,[],[],[]
1020,6,931,Spongospora,Q15241138,1SPONG,[],[],[]
1021,6,4,Raveneliaceae,Q7296446,1RAVEF,[],[],[]
1022,7,1021,Sphenospora,Q10675360,1SPRXG,[],[],[]
1023,6,699,Cyphellaceae,Q2472009,1CYPHF,[],[],[]
1024,7,1023,Chondrostereum,Q5104567,1KDOSG,[],[],[]
1025,5,685,Russulales,Q219143,1RUSSO,[],[],[]
1026,6,1025,Stereaceae,Q2234239,1STERF,[],[],[]
1027,7,1026,Stereum,Q556723,1STERG,[],[],[]
1028,4,677,Streptomycetaceae,Q1430556,1STRMF,[],[],[]
1029,5,1028,Streptomyces,Q1144013,1STREG,[],[],[]
1030,2,551,Chytridiomycota,Q473747,1CHYTP,[],[],[]
1031,3,1030,Chytridiomycetes,Q1137709,1CHYTC,[],[],[]
1032,4,1031,Chytridiales,Q4358594,1CHYTO,[],[],[]
1033,5,1032,Synchytriaceae,Q10687374,1SYNCF,[],[],[]
1034,6,1033,Synchytrium,Q10687375,1SYNCG,[],[],[]
1035,3,555,Taphrinomycotina,Q133815,1TAPHQ,[],[],[]
1036,4,1035,Taphrinomycetes,Q135200,1TAPNC,[],[],[]
1037,5,1036,Taphrinales,Q12504101,1TAPHO,[],[],[]
1038,6,1037,Taphrinaceae,Q10531923,1TAPHF,[],[],[]
1039,7,1038,Taphrina,Q141187,1TAPHG,[],[],[]
1040,5,685,Thelephorales,Q2264154,1THELO,[],[],[]
1041,6,1040,Thelephoraceae,Q3041757,1THELF,[],[],[]
1042,7,1041,Thelephora,Q4248134,1THELG,[],[],[]
1043,6,1014,Glomosporiaceae,Q10505816,1GLSPF,[],[],[]
1044,7,1043,Thecaphora,Q7777631,1THPHG,[],[],[]
1045,5,752,Tilletiales,Q10698026,1TILLO,[],[],[]
1046,6,1045,Tilletiaceae,Q144899,1TILLF,[],[],[]
1047,7,1046,Tilletia,Q626766,1TILLG,[],[],[]
1048,7,597,Virgaviridae,Q3560593,1VIRGF,[],[],[]
1049,8,1048,Tobamovirus,Q3530126,1TOBAG,[],[],[]
1050,6,963,Trachysphaera,,1TRACG,[],[],[]
1051,6,4,Uropyxidaceae,Q7901044,1URPXF,[],[],[]
1052,7,1051,Tranzschelia,Q10701356,1TRANG,[],[],[]
1053,7,579,Trichothecium,Q3998702,1TRITG,[],[],[]
1054,7,994,Capnodiaceae,Q5036052,1CAPDF,[],[],[]
1055,8,1054,Tripospermum,Q10704539,1TRPOG,[],[],[]
1056,8,1048,Tobravirus,Q7811736,1TOBRG,[],[],[]
1057,6,625,Sobelivirales,Q92614401,1SOBVO,[],[],[]
1058,7,1057,Solemoviridae,Q55116492,1SOLVF,[],[],[]
1059,8,1058,Polerovirus,Q3394094,1POLVG,[],[],[]
1060,5,685,Cantharellales,Q1424338,1CANSO,[],[],[]
1061,6,1060,Typhulaceae,Q610797,1TYPHF,[],[],[]
1062,7,1061,Typhula,Q4001204,1TYPHG,[],[],[]
1063,6,4,Uredo (anamorphic genus),,1UREDG,[],[],[]
1064,5,1013,Urocystidales,Q145853,1UROCO,[],[],[]
1065,6,1064,Urocystidaceae,Q10710535,1URCYF,[],[],[]
1066,7,1065,Urocystis,,1UROCG,[],[],[]
1067,7,954,Uromyces,Q892455,1UROMG,[],[],[]
1068,6,4,Pileolariaceae,Q10631683,1PILEF,[],[],[]
1069,7,1068,Pileolaria,,1PILEG,[],[],[]
1070,7,1015,Ustilago,Q2361375,1USTIG,[],[],[]
1071,8,667,Ustilaginoidea,Q7902189,1USTNG,[],[],[]
1072,7,671,Plectosphaerellaceae,Q10633878,1PLECF,[],[],[]
1073,8,1072,Verticillium,Q2452570,1VERTG,[],[],[]
1074,2,569,Monodnaviria,Q91894429,1MONVD,[],[],[]
1075,3,1074,Shotokuvirae,Q92190753,1SHOTA,[],[],[]
1076,4,1075,Cressdnaviricota,Q92194437,1CREVP,[],[],[]
1077,5,1076,Repensiviricetes,,1REPVC,[],[],[]
1078,6,1077,Geplafuvirales,Q92199277,1GEPVO,[],[],[]
1079,7,1078,Geminiviridae,Q2554769,1GEMIF,[],[],[]
1080,8,1079,Mastrevirus,Q16908604,1MASVG,[],[],[]
1081,4,728,Lysobacterales,Q62646992,1LYSOO,[],[],[]
1082,5,1081,Lysobacteraceae,Q62647071,1LYSOF,[],[],[]
1083,6,1082,Xanthomonas,,1XANTG,[],[],[]
1084,6,943,Xylophilus,,1XLPHG,[],[],[]
1085,8,3,Xyleborus,,1XYLBG,[],[],[]
1086,6,1082,Xylella,Q19858489,1XYLEG,[],[],[]
