,level,parent,name,q,eppo,hosts,corr_deseases
292,7,890,Peronospora destructor,Q3900048,PERODE,"[('Allium', 'Q49391', '1ALLG')]","[('Q126962754', 'Q126962754'), ('downy mildew', 'Q1394849')]"
293,7,890,Peronospora dianthi,Q7169457,PERODI,"[('Dianthus caryophyllus', 'Q158984', 'DINCA')]","[('downy mildew', 'Q1394849')]"
294,7,890,Peronospora farinosa,Q7169460,PEROFA,"[('Beta vulgaris', 'Q165191', 'BEAVX')]","[('downy mildew', 'Q1394849')]"
295,7,890,Peronospora schachtii,Q107460367,PEROFB,[],"[('Q126962906', 'Q126962906')]"
296,7,890,Peronospora manshurica,Q3900049,PEROMA,"[('Glycine max', 'Q11006', 'GLXMA'), ('Glycine max', 'GLXMA')]","[('downy mildew', 'Q1394849')]"
297,7,890,Peronospora hyoscyami,,PEROTA,"[('Nicotiana tabacum', 'Q181095', 'NIOTA'), ('Capsicum', 'Q201959', '1CPSG')]","[('downy mildew', 'Q1394849')]"
298,7,890,Peronospora trifoliorum,Q7169463,PEROTR,"[('Medicago sativa', 'Q156106', 'MEDSA'), ('Trifolium pratense', 'Q156635', 'TRFPR')]","[('downy mildew', 'Q1394849')]"
299,7,890,Peronospora verbenae,,PEROVE,[()],"[('Verbena downy mildew',)]"
300,7,890,Peronospora viciae,Q7169466,PEROVI,"[('Lens culinaris', 'Q131226', 'LENCU'), ('Medicago sativa', 'Q156106', 'MEDSA')]","[('downy mildew', 'Q1394849')]"
301,9,893,Pestalotiopsis disseminata,Q7171471,PESTDI,"[('Musa', 'Q8666090', '1MUBG'), ('Eucalyptus', 'Q45669', '1EUCG'), ('Pinus pinea', 'Q106094', 'PIUPN')]","[('Leaf spot',)]"
302,,,Peach enation virus,Q7157659,PEV000,"[('Prunus persica', 'Q13189', 'PRNPS')]","[('Enation',)]"
303,9,683,Pseudocercospora griseola,Q10642459,PHAIGR,"[('Fabaceae', 'Q44448', '1LEGF'), ('Abelmoschus esculentus', 'Q80531', 'ABMES'), ('Lablab purpureus', 'Q1077410', 'DOLLA'), ('Vigna mungo', 'Q369447', 'PHSMU'), ('Phaseolus', 'Q310438', '1PHSG'), ('Phaseolus acutifolius', 'Q1639734', 'PHSAF'), ('Desmodium pulchellum', 'DEDPU'), ('Phaseolus lunatus', 'Q1166136', 'PHSLU'), ('Phaseolus vulgaris', 'Q42339', 'PHSVX'), ('Phaseolus pubescens', 'PHSPU'), ('Phaseolus coccineus', 'PHSCO'), ('Desmodium gangeticum', 'Q3595474', 'DEDGA'), ('Desmodium cephalotes', 'DEDCE'), ('Vigna angularis', 'Q380279', 'PHSAN')]","[('Angular leaf spot',)]"
304,8,895,Phakopsora meibomiae,Q10626273,PHAKME,"[('Glycine max', 'Q11006', 'GLXMA'), ('Fabaceae', 'Q44448', '1LEGF')]","[('Soybean rust',), ('rust', 'Q4273292')]"
305,9,896,Nothophaeocryptopus gaeumannii,,PHARGA,"[('Pinophyta', 'Q132825', '1PINP'), ('Pseudotsuga menziesii', 'Q156687', 'PSTME')]","[('Swiss needle cast',)]"
306,9,898,Phaeocryptopus nudus,Q10625791,PHARNU,"[('Pinophyta', 'Q132825', '1PINP'), ('Abies lasiocarpa var. arizonica', 'Q33133822', 'ABILZ'), ('Abies procera', 'Q1283223', 'ABIPR'), ('Abies grandis', 'Q147434', 'ABIGR'), ('Abies lasiocarpa', 'Q978755', 'ABILA'), ('Abies balsamea', 'Q428023', 'ABIBA')]","[('Interior needle blight',), ('Needle blight',)]"
307,8,899,Phellinus pini,Q47068162,PHELPI,[],"[('red ring rot', 'Q31886253')]"
308,8,900,Phellinus punctatus,Q10549790,PHELPU,"[('Vitis', 'Q191019', '1VITG')]","[('Esca',)]"
309,8,901,Coniferiporia sulphurascens,,PHELSU,"[('Pinophyta', 'Q132825', '1PINP'), ('Pseudotsuga menziesii', 'Q156687', 'PSTME'), ('Larix occidentalis', 'Q576585', 'LAXOC'), ('Larix sp.', 'LAXSS'), ('Abies concolor', 'Q145939', 'ABICO'), ('Pinus contorta', 'Q165091', 'PIUCN'), ('Abies sibirica', 'Q852262', 'ABISB'), ('Larix gmelinii var. principis-ruprechtii', 'LAXPR'), ('Picea engelmannii', 'Q165387', 'PIEEN'), ('Picea jezoensis', 'Q1190084', 'PIEJE'), ('Abies sachalinensis', 'Q1520125', 'ABISA'), ('Tsuga heterophylla', 'Q1144409', 'TSUHE'), ('Picea obovata', 'Q1137607', 'PIEOB'), ('Pinus monticola', 'Q261309', 'PIUMO'), ('Picea abies', 'PIEAB')]","[('Laminated root rot', 'Q6481937')]"
310,9,905,Phialophora cinerescens,Q7181597,PHIACI,"[('Dianthus carthusianorum subsp. atrorubens', 'DINAT'), ('Silene compacta', 'Q12217939', 'SILCM'), ('Dianthus petraeus subsp. noeanus', 'DINNO'), ('Dianthus gratianopolitanus', 'Q122778', 'DINGR'), ('Dianthus sylvestris', 'Q165080', 'DINSY'), ('Dianthus rupicola', 'Q3706782', 'DINRU'), ('Dianthus plumarius', 'Q159590', 'DINPL'), ('Dianthus bicolor', 'Q15564909', 'DINBO'), ('Dianthus nardiformis', 'Q1189530', 'DINNA'), ('Dianthus cyri', 'Q15566523', 'DINCY'), ('Dianthus collinus subsp. glabriusculus', 'Q95494989', 'DINCG'), ('Dianthus furcatus', 'Q15547949', 'DINFU'), ('Petrocoptis grandiflora', 'Q25649716', 'PFCGR'), ('Dianthus serotinus', 'Q14554988', 'DINSE'), ('Dianthus seguieri', 'Q1017263', 'DINSG'), ('Dianthus trifasciculatus', 'Q15567099', 'DINTF'), ('Dianthus balbisii', 'Q1189892', 'DINBL'), ('Dianthus gallicus', 'Q3594098', 'DINGA'), ('Dianthus capitatus', 'Q15565203', 'DINCS'), ('Viscaria vulgaris', 'Q158946', 'LYHVI'), ('Dianthus andronakii', 'Q15565634', 'DINAD'), ('Dianthus orientalis', 'Q12232522', 'DINOR'), ('Dianthus tatrae', 'DINTA'), ('Dianthus carthusianorum subsp. carthusianorum', 'DINCU'), ('Dianthus giganteiformis', 'Q15567304', 'DINGF'), ('Dianthus sternbergii', 'Q1498853', 'DINMS'), ('Dianthus superbus', 'Q161878', 'DINSU'), ('Dianthus spiculifolius', 'Q12728832', 'DINSJ'), ('Dianthus arboreus', 'Q17378305', 'DINAB'), ('Dianthus chinensis', 'Q159013', 'DINCH'), ('Dianthus pavonius', 'Q1189019', 'DINPA'), ('Dianthus arenarius', 'Q162598', 'DINAE'), ('Silene latifolia subsp. alba', 'Q24877356', 'MELAL'), ('Dianthus biflorus', 'Q15565037', 'DINBI'), ('Dianthus caryophyllus', 'Q158984', 'DINCA'), ('Dianthus deltoides', 'Q159756', 'DINDE'), ('Dianthus anatolicus', 'Q15565382', 'DINAN'), ('Dianthus giganteus', 'Q15547950', 'DINGI'), ('Dianthus knappii', 'Q15547953', 'DINKN'), ('Dianthus petraeus subsp. petraeus', 'Q95495010', 'DINPP'), ('Dianthus armeria', 'Q158855', 'DINAR'), ('Saponaria officinalis', 'Q156841', 'SAWOF'), ('Dianthus integer', 'Q15567442', 'DININ'), ('Dianthus barbatus', 'Q161745', 'DINBA'), ('Dianthus petraeus', 'Q3594099', 'DINPE'), ('Dianthus hyssopifolius', 'Q3026300', 'DINMO'), ('Dianthus lusitanus', 'Q5805226', 'DINLU'), ('Dianthus carthusianorum', 'Q159735', 'DINCT')]","[('Phialophora wilt',)]"
311,8,907,Cadophora gregata,,PHIAGR,"[('Glycine max', 'Q11006', 'GLXMA'), ('Glycine max', 'GLXMA'), ('Vigna angularis', 'Q380279', 'PHSAN')]","[('Brown stem rot',)]"
