,level,parent,name,q,eppo
0,7,2104,Arrabidaea,Q8204880,1ABDG
1,6,71,Abies,Q25350,1ABIG
2,8,2110,Acer,Q10730504,1ACRG
3,8,2110,Aesculus,Q158752,1AECG
4,8,2114,Allium,Q124307982,1ALLG
5,6,2116,Amaranthaceae,Q155931,1AMAF
6,7,2119,Ananas,Q11284196,1ANHG
7,8,2123,Anemone,Q158286,1ANMG
8,8,2126,Anthurium,Q114566072,1AURG
9,7,2127,Berberis,Q158503,1BEBG
10,7,23,Brassica,Q58677,1BRSG
11,6,31,Chamaecyparis,Q147791,1CHCG
12,7,5,Chenopodioideae,Q1070132,1CHES
13,8,2132,Chrysanthemum,Q59882,1CHYG
14,8,2134,Citrus,Q110369372,1CIDG
15,8,2134,Citroncirus,,1CJCG
16,8,2136,Campanula,Q157069,1CMPG
17,6,31,Cryptomeria,Q12323064,1CMYG
18,8,2140,Chaenomeles,Q157616,1CNMG
19,7,2142,Coffea,Q156354,1COFG
20,6,2131,Asteraceae,Q25400,1COMF
21,7,2144,Capsicum,Q201959,1CPSG
22,8,2146,Caragana,Q849443,1CRAG
23,6,2128,Brassicaceae,Q156888,1CRUF
24,8,2140,Crataegus,Q132557,1CSCG
25,7,2148,Castanea,Q15635070,1CSNG
26,7,2148,Castanopsis,Q1065400,1CSOG
27,8,2150,Cattleya,Q133733,1CTBG
28,8,2140,Cotoneaster,Q5538,1CTTG
29,8,2152,Catharanthus,Q1050790,1CTUG
30,6,2153,Cucurbitaceae,Q8314,1CUCF
31,5,2129,Cupressaceae,Q146037,1CUPF
32,6,31,x Cuprocyparis,,1CUYG
33,6,31,Cupressus,Q146911,1CVBG
34,8,2155,Crocus,Q134006691,1CVOG
35,7,2156,Corylus,Q145889,1CYLG
36,8,2132,Dahlia,Q83631355,1DAHG
37,7,2157,Dianthus,Q119788784,1DING
38,7,2159,Dioscorea,Q71549,1DIUG
39,6,2161,Ericaceae,Q17128757,1ERIF
40,7,23,Erysimum,Q165206,1ERYG
41,8,2164,Eucalyptus,Q30611712,1EUCG
42,8,2165,Festuca,Q157337,1FESG
43,8,2134,Fortunella,Q12483066,1FOLG
44,8,2140,Fragaria,Q745,1FRAG
45,8,2167,Galeopsis,Q61417598,1GAEG
46,7,2169,Geranium,Q157211,1GERG
47,8,2155,Gladiolus,Q5566295,1GLAG
48,8,2172,Gossypium,Q719312,1GOSG
49,6,2118,Poaceae,Q43238,1GRAF
50,7,2174,Heliconia,Q23689005,1HEBG
51,8,2132,Helianthus,Q26949,1HELG
52,8,2176,Hyacinthus,Q125919111,1HYAG
53,7,2178,Hydrangea,Q155997,1HYEG
54,7,2179,Impatiens,Q141672,1IPAG
55,6,31,Juniperus,Q25662,1IUPG
56,7,2181,Kalanchoe,Q312063,1KANG
57,6,2145,Fabaceae,Q44448,1LEGF
58,7,2148,Lithocarpus,Q132402,1LIAG
59,8,2165,Lolium,Q158509,1LOLG
60,8,2182,Leucaena,Q311423,1LUAG
61,8,2140,Malus,Q104819,1MABG
62,8,2183,Mentha,Q1920954,1MENG
63,7,2127,x Mahoberberis,,1MHBG
64,7,2184,Mimulus,Q159372,1MIUG
65,7,2185,Musa,Q127789291,1MUBG
66,8,2183,Nepeta,Q20808863,1NEPG
67,7,2186,Opuntia,Q158991,1OPUG
68,8,2132,Osteospermum,Q942384,1OSPG
69,7,2169,Pelargonium,Q146118,1PELG
70,8,2146,Phaseolus,Q310438,1PHSG
71,5,2106,Pinaceae,Q101680,1PINF
72,2,2099,Pinophyta,Q132825,1PINP
73,8,2187,Philodendron,Q131880,1PIOG
74,6,2103,Plantaginaceae,Q1748235,1PLAF
75,8,2189,Primula,Q158974,1PRIG
76,8,2140,Prunus,Q190545,1PRNG
77,7,2195,Prunella,Q107121195,1PRUNG
78,8,2140,Pyracantha,Q157748,1PYEG
79,8,2140,Pyrus,Q25203231,1PYUG
80,7,2148,Quercus,Q17508763,1QUEG
81,7,39,Azalea,Q5986917,1RHOG
82,7,2196,Ribes,Q124519607,1RIBG
83,8,2197,Rosa,Q131378692,1ROSG
84,8,2197,Rubus,Q602740,1RUBG
85,7,2199,Salix,Q83652995,1SAXG
86,7,2186,Schlumbergera,Q240857,1SBGG
87,7,2201,Scandix,Q1439641,1SCAG
88,8,2146,Sesbania,Q311305,1SEBG
89,8,2203,Shorea,Q132419,1SHOG
90,7,2144,Solanum,Q146555,1SOLG
91,8,2204,Sorghum,Q12111,1SORG
92,8,2140,Sorbus,Q157964,1SOUG
93,8,2206,Streptocarpus,Q159180,1SRQG
94,8,2132,Tagetes,Q147552,1TAGG
95,6,31,Thuja,Q147255,1THUG
96,8,2207,Tilia,Q72740972,1TILG
97,8,2146,Trifolium,Q2476791,1TRFG
98,8,2165,Triticum,Q12106,1TRZG
99,8,2165,x Triticosecale,,1TTLG
100,7,2208,Ulmus,Q131113,1ULMG
101,7,39,Vaccinium,Q5079636,1VACG
102,7,74,Veronica,Q119788816,1VERG
103,8,2152,Vinca,Q220925,1VING
104,8,2212,Vitis,Q191019,1VITG
105,2,2213,herbaceous ornamental plants,,2ORNH
106,9,2214,Aconitum sp.,,AAOSS
107,9,2218,Abelia chinensis,Q160081,ABECH
108,9,2218,Abelia x grandiflora,,ABEGF
109,7,1,Abies alba,Q146992,ABIAL
110,7,1,Abies balsamea,Q428023,ABIBA
111,7,1,Abies nordmanniana subsp. equitrojani,,ABIBR
112,7,1,Abies concolor,Q145939,ABICO
113,7,1,Abies grandis,Q147434,ABIGR
114,7,1,Abies lasiocarpa,Q978755,ABILA
115,7,1,Abies lasiocarpa var. arizonica,Q33133822,ABILZ
116,7,1,Abies procera,Q1283223,ABIPR
117,7,1,Abies sachalinensis,Q1520125,ABISA
118,7,1,Abies sibirica,Q852262,ABISB
119,9,2219,Abelmoschus esculentus,Q80531,ABMES
120,9,2220,Aronia melanocarpa,Q162774,ABOME
121,9,2221,Abutilon incanum,Q4670694,ABUIC
122,9,2221,Abutilon theophrasti,Q606369,ABUTH
123,9,2222,Acacia cultriformis,Q3023794,ACACL
124,9,2222,Acacia dealbata,Q757123,ACADA
125,9,2223,Vachellia farnesiana,Q23055981,ACAFA
126,9,2224,Senegalia greggii,Q32856633,ACAGR
127,9,2222,Acacia longifolia,Q2701053,ACALO
128,9,2222,Acacia melanoxylon,Q386585,ACAME
129,9,2222,Acacia saligna,Q402385,ACASA
130,9,2222,Acacia sp.,,ACASS
131,9,2227,Acalypha sp.,,ACCSS
132,9,2228,Achillea millefolium,Q25408,ACHMI
133,9,2228,Achillea ptarmica,Q1335122,ACHPT
134,8,2230,Eleutherococcus sieboldianus,Q11066056,ACPSI
135,9,2,Acer campestre,Q158785,ACRCA
136,9,2,Acer circinatum,Q568923,ACRCJ
137,9,2,Acer granatense,Q9577543,ACRGR
138,9,2,Acer griseum,Q203985,ACRGS
139,9,2,Acer japonicum,Q149269,ACRJA
140,9,2,Acer macrophyllum,Q599523,ACRMA
141,9,2,Acer negundo,Q161166,ACRNE
142,9,2,Acer oliverianum,Q3205552,ACROL
143,9,2,Acer palmatum,Q269224,ACRPA
144,9,2,Acer pensylvanicum,Q1190312,ACRPE
145,9,2,Acer platanoides,Q26745,ACRPL
146,9,2,Acer pseudoplatanus,Q156944,ACRPP
147,9,2,Acer pentapomicum,Q15287934,ACRPT
148,9,2,Acer rubrum,Q161364,ACRRB
149,9,2,Acer saccharinum,Q158301,ACRSA
150,9,2,Acer saccharum,Q214733,ACRSC
151,9,2,Acer saccharum subsp. nigrum,Q460328,ACRSN
152,9,2,Acer sp.,,ACRSS
153,9,2231,Adenocarpus lainzii,Q17440111,ADCCL
154,9,2231,Adenocarpus sp.,,ADCSS
155,9,3,Aesculus x carnea,,AECCR
156,9,3,Aesculus hippocastanum,Q26899,AECHI
157,9,3,Aesculus x hybrida,,AECHY
158,9,3,Aesculus flava,Q159620,AECOC
159,9,3,Aesculus parviflora,Q162440,AECPA
160,9,3,Aesculus pavia,Q159049,AECPV
161,9,2232,Aegilops geniculata,Q2701568,AEGGE
162,8,2233,Aechmea fasciata,Q974721,AEMFA
163,9,2235,Alectryon excelsus,Q1955888,AEYEX
164,9,2235,Alectryon sp.,,AEYSS
165,8,2236,Anethum graveolens,Q26686,AFEGR
166,9,2237,Ageratum houstonianum,Q280807,AGEHO
167,9,2237,Ageratum sp.,,AGESS
168,9,2238,Agrimonia pubescens,Q17235268,AGIPU
169,8,2240,Argyreia nervosa,Q383947,AGJNE
170,9,2241,Aglaonema pictum,Q15313823,AGLPC
171,8,2242,Agrostemma githago,Q147852,AGOGI
172,9,2243,Elymus repens,Q276262,AGRRE
173,9,2244,Agrostis gigantea,Q27835,AGSGI
174,9,2244,Agrostis capillaris,Q159717,AGSTE
175,7,2247,Agathis australis,Q955413,AGTAU
176,8,2249,Ailanthus altissima,Q159570,AILAL
177,9,2250,Alcea ficifolia,Q12210628,AKAFI
178,9,2251,Acmispon americanus,Q4674417,AKMAM
179,9,2252,Albizia julibrissin,Q750307,ALBJU
180,9,2254,Vernicia fordii,Q1422363,ALEFO
181,9,2250,Alcea rosea,Q27682,ALGRO
182,9,4,Allium cepa,Q20875685,ALLCE
183,9,4,Allium fistulosum,Q27938,ALLFI
184,9,4,Allium porrum,Q21870138,ALLPO
185,9,4,Allium sativum,Q23400,ALLSA
186,9,2255,Alopecurus myosuroides,Q158109,ALOMY
187,8,2257,Allionia sp.,,ALQSS
188,9,2259,Alternanthera ficoidea,Q15479578,ALRFI
189,8,2261,Alnus glutinosa,Q156904,ALUGL
190,8,2261,Alnus rubra,Q1818806,ALURB
191,8,2261,Alnus rhombifolia,Q2666303,ALURH
192,8,2261,Alnus sinuata,Q21382467,ALUSN
193,8,2261,Alnus tenuifolia,,ALUTE
194,9,2262,Amaranthus caudatus,Q162791,AMACA
195,9,2262,Amaranthus hybridus,Q1021182,AMACH
196,9,2262,Amaranthus graecizans,Q162295,AMAGR
197,9,2262,Amaranthus retroflexus,Q157663,AMARE
198,9,2262,Amaranthus spinosus,Q2881023,AMASP
199,9,2262,Amaranthus sp.,,AMASS
200,9,2262,Amaranthus x tamariscinus,,AMATA
201,9,2262,Amaranthus viridis,Q3245265,AMAVI
202,9,2263,Ambrosia bidentata,Q15585254,AMBBI
203,9,2263,Ambrosia artemisiifolia,Q682164,AMBEL
204,9,2263,Ambrosia psilostachya,Q3613854,AMBPS
205,9,2263,Ambrosia sp.,,AMBSS
206,9,2263,Ambrosia trifida,Q3090517,AMBTR
207,9,2263,Ambrosia trifida var. texana,,AMBTT
208,9,2264,Ampelopsis arborea,Q4748115,AMCAR
209,9,2264,Ampelopsis brevipedunculata var. hancei,,AMCBH
210,9,2264,Ampelopsis glandulosa var. brevipedunculata,Q25133889,AMCBR
211,9,2264,Ampelopsis cordata,Q15559755,AMCCO
212,9,2265,Amelanchier alnifolia,Q164158,AMEAL
213,9,2265,Amelanchier canadensis,Q159030,AMECA
214,9,2265,Amelanchier laevis,Q163825,AMELA
215,8,2271,Amorpha sp.,,AMORSP
216,9,2274,Anacardium occidentale,,ANAOC
217,8,6,Ananas comosus,Q1493,ANHCO
218,8,2275,Angelica sp.,,ANKSS
219,9,7,Anemone Japonica hybrids,,ANMJA
220,9,2276,Anthemis arvensis,Q20778,ANTAR
221,9,2276,Anthemis cotula,Q571357,ANTCO
222,9,2277,Chamaemelum nobile,Q5723577,ANTNO
223,9,2278,Cota palaestina,Q12236415,ANTPA
224,9,2278,Cota tinctoria,Q15551906,ANTTI
225,9,2283,Annona squamosa,Q275620,ANUSQ
226,9,2284,Allophylus edulis,Q3308800,AOLED
227,9,2286,Apocynum androsaemifolium,Q2858412,APCAN
228,9,2286,Apocynum cannabinum,Q2598218,APCCA
229,9,2287,Apios americana,Q568933,APOAM
230,8,2288,Apium graveolens,Q28298,APUGV
231,9,2290,Aquilegia canadensis,Q2846008,AQICN
232,9,2290,Aquilegia sp.,,AQISS
233,8,2291,Arabis sp.,,ARCSS
234,8,2292,Arbutus menziesii,Q469695,ARDME
235,8,2292,Arbutus unedo,Q329046,ARDUN
236,9,2293,Arctium lappa,Q26932,ARFLA
237,9,2293,Arctium minus,Q20996,ARFMI
238,9,2296,Argemone mexicana,Q683404,ARGME
239,9,2296,Argemone platyceras,Q5703604,ARGPT
240,9,2297,Arachis hypogaea,Q37383,ARHHY
241,8,2298,Arenaria sp.,,ARISS
242,8,2299,Aralia cordata,Q2473304,ARLCO
243,8,2299,Aralia spinosa,Q2666305,ARLSP
244,9,2300,Arrhenatherum elatius,Q159815,ARREL
245,9,2301,Artemisia absinthium,Q25686,ARTAB
246,9,2301,Artemisia arborescens,Q309692,ARTAO
247,9,2301,Artemisia biennis,Q583484,ARTBI
248,9,2301,Artemisia douglasiana,Q470093,ARTDO
249,9,2301,Artemisia dracunculus,Q155814,ARTDR
250,9,2301,Artemisia sp.,,ARTSS
251,9,2301,Artemisia vulgaris,Q26663,ARTVU
252,7,2302,Araucaria angustifolia,Q899179,ARUAN
253,7,2302,Araucaria araucana,Q158780,ARUAR
254,8,2303,Armoracia rusticana,Q26545,ARWLA
255,8,2303,Armoracia sp.,,ARWSS
256,8,2304,Arctostaphylos manzanita,Q2709035,ARYMA
257,8,2304,Arctostaphylos sp.,,ARYSS
258,9,2305,Astragalus sp.,,ASASS
259,9,2307,Asclepias syriaca,Q158295,ASCSY
260,9,2307,Asclepias tuberosa,Q311131,ASCTU
261,9,2308,Asimina triloba,Q948827,ASITR
262,9,2310,Asparagus acutifolius,Q1587417,ASPAC
263,9,2310,Asparagus,Q2853420,ASPOF
264,9,2311,Arctotis stoechadifolia,Q4787711,ATBST
265,8,2312,Atropanthe sinensis,Q143002,ATFSI
266,8,2313,Antirrhinum majus,Q156843,ATHMM
267,8,2315,Actinidia chinensis,Q163522,ATICH
268,8,2315,Actinidia deliciosa,,ATIDE
269,8,2321,Athyrium filix-femina,Q1345500,ATUFF
270,9,2322,Atriplex patula,Q158212,ATXPA
271,9,2322,Atriplex sp.,,ATXSS
272,9,2323,Avena fatua,Q158634,AVEFA
273,9,2323,Avena sativa,Q12104,AVESA
274,9,2324,Axonopus compressus,Q4830676,AXOCO
275,9,2325,Anthyllis barba-jovis,Q1874595,AYLBJ
276,9,2325,Anthyllis hermanniae,Q1245987,AYLHE
277,8,2326,Azara microphylla,Q4832258,AZAMI
278,9,2327,Argyranthemum maderense,Q15135940,AZGMA
279,9,2327,Argyranthemum sp.,,AZGSS
280,9,2328,Baccharis halimifolia,Q948018,BACHA
281,9,2328,Baccharis pilularis,Q1028765,BACPI
282,9,2328,Baccharis sp.,,BACSS
283,9,2329,Baptisia sp.,,BAPSS
284,9,2330,Beta vulgaris subsp. vulgaris var. cicla,,BEAVV
285,9,2330,Beta vulgaris,Q165191,BEAVX
286,8,9,Berberis canadensis,Q1723503,BEBCN
287,8,9,Berberis thunbergii,Q158397,BEBTH
288,8,9,Berberis vulgaris,Q158563,BEBVU
289,8,2332,Begonia hybrids,,BEGHY
290,8,2332,Begonia semperflorens hybrids,,BEGSH
291,9,2333,Bellis perennis,Q26158,BELPE
292,8,2334,Betula alleghaniensis,Q1499241,BETAL
293,8,2334,Betula nigra,Q1510231,BETNI
294,8,2334,Betula occidentalis,Q3926712,BETOC
295,8,2334,Betula papyrifera,Q76971,BETPA
296,8,2334,Betula pubescens,Q157624,BETPB
297,8,2334,Betula pendula,Q156895,BETPE
298,8,2334,Betula populifolia,Q1543680,BETPO
299,9,2335,Bidens mitis,Q15599289,BIDMI
300,9,2335,Bidens pilosa,Q814421,BIDPI
301,9,2335,Bidens sp.,,BIDSS
302,8,2336,Dolichandra unguis-cati,Q3108604,BIGUC
303,9,2337,Calyptocarpus biaristatus,Q15555674,BLABI
304,9,2338,Ballota nigra,Q157878,BLLNI
305,8,2339,Benincasa hispida,Q652206,BNCHI
306,8,2340,Boerhavia diffusa,Q311457,BOEDI
307,8,2340,Boerhavia erecta,Q3336533,BOEER
308,8,2341,Spermacoce latifolia,Q15248114,BOILF
309,9,2342,Brachiaria plantaginea,Q15509271,BRAPL
310,9,2343,Urochloa eminii,Q21304303,BRARU
311,9,2344,Brachypodium distachyon,Q2352209,BRCDI
312,8,2345,Brunfelsia lactea,Q992615,BRFLA
313,9,2346,Brachyglottis sp.,,BRGSS
314,9,2347,Brickellia sp.,,BRLSS
315,8,2349,Broussonetia papyrifera,Q389185,BRNPA
316,9,2350,Bromus carinatus,Q162214,BROCN
317,9,2350,Bromus diandrus,Q161326,BRODI
318,9,2350,Bromus inermis,Q159066,BROIN
319,9,2350,Bromus rigidus,Q12219290,BRORI
320,9,2350,Bromus sp.,,BROSS
321,8,10,Brassica rapa subsp. chinensis,Q165178,BRSCH
322,8,10,Brassica napus subsp. rapifera,Q158464,BRSNA
323,8,10,Brassica napus,Q125526553,BRSNN
324,8,10,Brassica oleracea var. viridis,Q14879985,BRSOA
325,8,10,Brassica oleracea var. botrytis,Q7537,BRSOB
326,8,10,Brassica oleracea var. gongylodes,Q147202,BRSOG
327,8,10,Brassica oleracea var. italica,Q47722,BRSOK
328,8,10,Brassica oleracea var. capitata,Q35051,BRSOL
329,8,10,Brassica oleracea,Q146212,BRSOX
330,8,10,Brassica rapa subsp. sylvestris,Q3643886,BRSRA
331,8,10,Brassica rapa,Q3384,BRSRR
332,8,10,Brassica sp.,,BRSSS
333,8,2351,Browallia speciosa,Q149763,BRWSP
334,9,2352,Briza maxima,Q140178,BRZMA
335,8,2354,Buddleia davidii,Q161538,BUDDA
336,8,2356,Bruguiera gymnorhiza,Q15386544,BUGGY
337,9,2359,Sideroxylon lanuginosum,Q15348010,BUMLA
338,9,2361,Brachychiton populneus,Q947016,BYHPO
339,8,2362,Lepidium draba,Q149440,CADDR
340,9,2363,Caesalpinia gilliesii,Q2734920,CAEGI
341,8,2364,Calystegia pubescens,Q15489860,CAGPU
342,8,2364,Calystegia sepium,Q161704,CAGSE
343,8,2366,Camellia sinensis var. assamica,Q10933100,CAHAS
344,8,2366,Camellia sinensis,Q101815,CAHSI
345,9,2367,Cajanus cajan,Q632559,CAJCA
346,8,2368,Capsella bursa-pastoris,Q27264,CAPBP
347,8,2369,Cardamine bonariensis,Q15537127,CARBO
348,8,2369,Cardamine hirsuta,Q157926,CARHI
349,9,2370,Chamaecrista fasciculata,Q5069341,CASFA
350,9,2371,Senna marilandica,Q7450837,CASMA
351,9,2372,Cassia texana,,CASTE
352,9,2371,Senna tora,Q2739004,CASTO
353,9,2373,Carthamus tinctorius,Q156625,CAUTI
354,7,2374,Calocedrus decurrens,Q1399164,CCDDE
355,9,2375,Cenchrus echinatus,Q4925284,CCHEC
356,9,2376,Parkinsonia florida,Q2052735,CCIFL
357,8,2378,Corynocarpus laevigatus,Q5477982,CCKLA
358,9,2382,Cocos nucifera,Q13187,CCNNU
359,9,2383,Calicotome spinosa,Q1550456,CCOSP
360,9,2383,Calicotome sp.,,CCOSS
361,9,2383,Calicotome villosa,,CCOVI
362,9,2385,Cercis canadensis,,CCSCA
363,9,2385,Cercis occidentalis,Q5063945,CCSOC
364,9,2385,Cercis reniformis,Q50840754,CCSRE
365,9,2385,Cercis siliquastrum,Q29488,CCSSI
366,9,2386,Codiaeum variegatum,Q1345646,CDIVA
367,9,2388,Cordyline australis,Q2379130,CDLAU
368,9,2388,Cordyline sp.,,CDLSS
369,8,2391,Comandra livida,Q39910027,CDRLI
370,8,2391,Comandra umbellata,Q15380252,CDRUM
371,8,2391,Comandra umbellata subsp. pallida,Q32794511,CDRUP
372,8,2391,Comandra umbellata subsp. umbellata,,CDRUU
373,9,2393,Camassia scilloides,Q5025007,CDSSC
374,9,2394,Cortaderia selloana,Q470109,CDTSE
375,9,2395,Codonopsis pilosula,Q1076269,CDWPI
376,8,2397,Ceanothus thyrsiflorus,Q2943644,CEATH
377,8,2398,Cereus sp.,,CEESS
378,8,2401,Celastrus orbiculatus,Q259033,CELOR
379,8,2402,Cestrum elegans,Q622894,CEMEL
380,9,2403,Plectocephalus americanus,Q468566,CENAM
381,9,2404,Centaurea cyanus,Q156921,CENCY
382,9,2404,Centaurea decipiens,Q15565039,CENDN
383,9,2405,Ceratonia siliqua,Q68763,CEQSI
384,8,2406,Cerastium glomeratum,Q1753184,CERGL
385,8,2406,Cerastium holosteoides,Q157797,CERVU
386,8,2408,Celtis laevigata,Q1529852,CETLE
387,8,2408,Celtis occidentalis,Q28919874,CETOC
388,8,2408,Celtis sp.,,CETSS
389,7,2409,Cedrus atlantica,Q55741736,CEUAT
390,7,2409,Cedrus deodara,Q146935,CEUDE
391,7,2409,Cedrus libani,Q61105,CEULI
392,7,2409,Cedrus sp.,,CEUSS
393,9,2410,Coelorachis cylindrica,Q5140683,CGACY
394,8,2412,Chamerion angustifolium,Q160104,CHAAN
395,7,11,Chamaecyparis lawsoniana,Q161360,CHCLA
396,7,11,Chamaecyparis thyoides,Q1744650,CHCTH
397,9,2413,Chenopodium album,Q158610,CHEAL
398,9,2414,Dysphania ambrosioides,Q640032,CHEAM
399,9,2415,Blitum capitatum,Q14568269,CHECA
400,9,2416,Chenopodiastrum murale,Q17271937,CHEMU
401,9,2417,Lipandra polysperma,Q17271940,CHEPO
402,9,2413,Chenopodium quinoa,Q139925,CHEQU
403,9,2413,Chenopodium vulvaria,Q2119407,CHEVU
404,8,2418,Chamaesaracha coronopus,Q15527715,CHFCO
405,8,2419,Chilopsis linearis,Q143161,CHJLI
406,9,2420,Chelidonium majus,Q156807,CHQMA
407,9,2421,Chloris halophila,Q15512746,CHRHA
408,9,2422,Arctanthemum arcticum,Q15585742,CHYAR
409,9,2423,Tanacetum balsamita,Q1451844,CHYBA
410,9,2424,Glebionis carinata,Q24850726,CHYCA
411,9,2423,Tanacetum coccineum,Q852073,CHYCC
412,9,2423,Tanacetum cinerariifolium,Q1158053,CHYCI
413,9,2424,Glebionis coronaria,Q6585129,CHYCO
414,9,2423,Tanacetum corymbosum,Q845174,CHYCY
415,9,2327,Argyranthemum frutescens,Q2062517,CHYFR
416,9,13,Chrysanthemum x morifolium,,CHYHO
417,9,13,Chrysanthemum indicum,Q4157858,CHYIN
418,9,2425,Leucanthemum vulgare,Q27164,CHYLE
419,9,2425,Leucanthemum maximum,Q3020526,CHYMA
420,9,13,Chrysanthemum makinoi,,CHYMK
421,9,2426,Coleostephus myconis,Q519088,CHYMY
422,9,2427,Nipponanthemum nipponicum,Q18667454,CHYNI
423,9,13,Chrysanthemum nivellei,,CHYNV
424,9,2423,Tanacetum parthenium,Q818481,CHYPA
425,9,2428,Ajania pacifica,Q971214,CHYPC
426,9,2429,Leucanthemella serotina,Q15548783,CHYSR
427,9,13,Chrysanthemum sp.,,CHYSS
428,9,2428,Ajania shiwogiku,Q15578903,CHYSW
429,9,2423,Tanacetum vulgare,Q27079,CHYVU
430,9,13,Chrysanthemum yoshinaganthum,Q21263574,CHYYO
431,9,13,Chrysanthemum zawadskii,Q15226886,CHYZA
432,8,2431,Carica papaya,Q34887,CIAPA
433,9,2432,Cissus sp.,,CIBSS
434,9,2433,Cichorium endivia var. crispum,Q2963415,CICEC
435,9,2433,Cichorium endivia var. latifolia,,CICEL
436,9,2433,Cichorium endivia,Q178547,CICEN
437,9,2433,Cichorium intybus,Q2544599,CICIN
438,9,14,Citrus x limon var. bergamia,,CIDAB
439,9,14,Citrus x aurantiifolia,,CIDAF
440,9,14,Citrus karna,,CIDAK
441,9,14,Citrus myrtifolia,Q1074438,CIDAM
442,9,14,Citrus x aurantium,Q147096,CIDAU
443,9,14,Citrus celebica,Q22285551,CIDCE
444,9,14,Citrus x aurantium var. clementina,,CIDCL
445,9,14,Citrus x aurantium var. deliciosa,,CIDDE
446,9,14,Citrus maxima,Q80024,CIDGR
447,9,14,Citrus hybrids,,CIDHX
448,9,14,Citrus x limonia var. jambhiri,,CIDJA
449,9,14,Citrus x junos,,CIDJU
450,9,14,Citrus x limon,Q500,CIDLI
451,9,14,Citrus x limonia,,CIDLO
452,9,14,Citrus latipes,Q5122905,CIDLP
453,9,14,Citrus x limon var. limettioides,,CIDLT
454,9,14,Citrus x aurantiifolia var. macrophylla,,CIDMA
455,9,14,Citrus medica,Q150064,CIDME
456,9,14,Citrus limonimedica,Q5460906,CIDMS
457,9,14,Citrus x limon var. meyerii,,CIDMY
458,9,14,Citrus natsudaidai,Q453563,CIDNA
459,9,14,Citrus x nobilis,Q113032585,CIDNO
460,9,14,Citrus x aurantium var. paradisi,,CIDPA
461,9,14,Citrus pennivesiculata,Q21247836,CIDPE
462,9,14,Citrus reticulata,Q125337,CIDRE
463,9,14,Citrus reshni,Q5658043,CIDRH
464,9,14,Citrus x tangelo,,CIDRP
465,9,14,Citrus x aurantium var. sinensis,,CIDSI
466,9,14,Citrus sp.,,CIDSS
467,9,14,Citrus x aurantium var. tangerina,,CIDTG
468,9,14,Citrus tankan,Q11113636,CIDTK
469,9,14,Citrus taiwanica,Q10907813,CIDTW
470,9,14,Citrus x aurantium var. unshiu,,CIDUN
471,9,14,Citrus x limonia var. volkameriana,,CIDVO
472,9,14,Citrus webberi,Q18075777,CIDWE
473,9,2434,Cicer arietinum,Q81375,CIEAR
474,8,2437,Cinnamomum burmannii,Q4115136,CINBU
475,8,2437,Cinnamomum camphora,Q158722,CINCA
476,8,2437,Cinnamomum osmophloeum,Q714184,CINOS
477,8,2437,Cinnamomum verum,Q370239,CINZE
478,8,2439,Chionanthus retusus,Q1073191,CIORE
479,8,2439,Chionanthus sp.,,CIOSS
480,8,2439,Chionanthus virginicus,Q140341,CIOVI
481,8,2440,Carpinus betulus,Q55743395,CIPBE
482,8,2440,Carpinus caroliniana,Q468664,CIPCA
483,9,2441,Cirsium arvense,Q341600,CIRAR
484,9,2442,Carissa macrocarpa,Q934636,CISMA
485,8,2339,Benincasa fistulosa,Q17429625,CITFI
486,8,2443,Citrullus lanatus,Q17507129,CITLA
487,8,2443,Citrullus lanatus var. citroides,,CITLC
488,8,2444,Cicuta maculata,Q5119480,CIUMC
489,9,15,Citroncirus webberi,,CJCWE
490,9,2445,x Citrofortunella microcarpa,,CJFMI
491,8,2447,Corokia cotoneaster,Q17479806,CKICO
492,8,2447,Corokia macrocarpa,Q17479807,CKIMA
493,8,2447,Corokia sp.,,CKISS
494,8,2449,Claytonia caroliniana,Q2978736,CLACA
495,9,2450,Calendula officinalis,Q145930,CLDOF
496,8,2452,Cleome viscosa,Q2978925,CLEVI
497,9,2453,Clianthus puniceus,Q1616054,CLGPU
498,9,2454,Callicarpa americana,Q151067,CLIAM
499,9,2455,Clematis cirrhosa,Q2713360,CLVCI
500,9,2455,Clematis sp.,,CLVSS
501,9,2455,Clematis vitalba,Q160100,CLVVT
502,9,2456,Melaleuca citrina,Q6810997,CLXCI
503,8,2457,Ipomoea alba,Q133294,CLYAC
504,9,2458,Cymbidium sp.,,CMFSS
505,8,2459,Campsis radicans,Q468778,CMIRA
506,9,2460,Cyamopsis tetragonoloba,Q264770,CMOTE
507,9,2461,Cosmos bipinnatus,Q575748,CMSBI
508,9,2461,Cosmos sulphureus,Q1209998,CMSSU
509,8,2462,Cannabis sativa,Q26726,CNISA
510,9,18,Chaenomeles japonica,Q158037,CNMJA
511,9,18,Chaenomeles sp.,,CNMSS
512,8,2464,Canna indica,Q163559,CNNIN
513,8,2464,Canna sp.,,CNNSS
514,9,2465,Delphinium ajacis,Q21873730,CNSAJ
515,9,2466,Callirhoe involucrata,Q5741238,COEIN
516,8,19,Coffea arabica,Q47685,COFAR
517,8,19,Coffea canephora,Q47532,COFCA
518,8,19,Coffea eugenioides,Q15430395,COFEU
519,8,19,Coffea excelsa,Q47164156,COFEX
520,8,19,Coffea hybrids,,COFHY
521,8,19,Coffea kapakata,Q15430354,COFKA
522,8,19,Coffea liberica,Q47718,COFLI
