,level,parent,name,q,eppo
2028,9,2306,Arctotis fastuosa,Q2114638,VEDFA
2029,9,3066,Verbesina encelioides,Q7160909,VEEEN
2030,8,3067,Veronicastrum virginicum,Q4108065,VEKVI
2031,9,3068,Vernonia sp.,,VENSS
2032,8,97,Veronica arvensis,Q157903,VERAR
2033,8,97,Veronica hederifolia,Q158319,VERHE
2034,8,97,Veronica officinalis,Q156402,VEROF
2035,8,97,Veronica persica,Q157397,VERPE
2036,8,97,Veronica peregrina,Q163089,VERPG
2037,8,97,Veronica sp.,,VERSS
2038,8,3069,Verbascum blattaria,Q159450,VESBL
2039,8,3069,Verbascum thapsus,Q160095,VESTH
2040,8,3070,Viburnum lantana,Q158508,VIBLA
2041,8,3070,Viburnum tinus,Q1321268,VIBTI
2042,9,3071,Vicia sativa subsp. nigra,Q24877811,VICAN
2043,9,3071,Vicia faba,Q131342,VICFX
2044,9,3071,Vicia ludoviciana,Q15526879,VICLD
2045,9,3071,Vicia sativa,Q157071,VICSA
2046,9,2877,Vigna unguiculata subsp. unguiculata,Q3246973,VIGSC
2047,9,98,Vinca major,Q161746,VINMA
2048,9,98,Vinca minor,Q161777,VINMI
2049,9,98,Vinca sp.,,VINSS
2050,8,3072,Viola odorata,Q108684,VIOOD
2051,9,99,Vitis aestivalis,Q136885,VITAE
2052,9,99,Vitis amurensis,Q134364,VITAM
2053,9,99,Vitis arizonica,Q2713015,VITAZ
2054,9,99,Vitis bourquiniana,,VITBQ
2055,9,99,Vitis candicans,,VITCA
2056,9,99,Vitis x champinii,,VITCH
2057,9,99,Vitis cinerea,Q290003,VITCI
2058,9,99,Vitis californica,Q2275493,VITCL
2059,9,99,Vitis cinerea var. floridana,,VITCN
2060,9,99,Vitis girdiana,Q3017680,VITGI
2061,9,99,Vitis hybrids,,VITHD
2062,9,99,Vitis labrusca,Q311720,VITLA
2063,9,99,Vitis munsoniana,,VITMU
2064,9,99,Vitis rotundifolia,Q2701573,VITRF
2065,9,99,Vitis riparia,Q1081461,VITRI
2066,9,99,Vitis rupestris,Q138189,VITRU
2067,9,99,Vitis sp.,,VITSS
2068,9,99,Vitis shuttleworthii,Q3017185,VITSW
2069,9,99,Vitis vinifera,Q30046,VITVI
2070,9,3073,Viguiera sp.,,VIUSS
2071,9,3074,Vitex agnus-castus,Q259318,VIXAC
2072,9,3074,Vitex lucens,Q1861046,VIXLU
2073,9,3076,Valerianella sp.,,VLLSS
2074,9,3077,Vincetoxicum sp.,,VNCSS
2075,9,3078,Washingtonia sp.,,WATSS
2076,9,3079,Weigela florida,Q164323,WEGFL
2077,9,3079,Weigela sp.,,WEGSS
2078,9,3081,Westringia glabra,Q7989638,WESGL
2079,9,3081,Westringia fruticosa,Q7989639,WESRO
2080,9,3082,Wisteria floribunda,Q1329209,WSTFL
2081,9,3082,Wisteria frutescens,Q8027753,WSTFR
2082,9,3082,Wisteria sp.,,WSTSS
2083,9,3084,Xanthoceras sorbifolium,Q196178,XACSO
2084,9,3085,Xanthium orientale subsp. saccharatum,,XANSA
2085,9,3085,Xanthium orientale subsp. italicum,Q51004293,XANSI
2086,9,3085,Xanthium spinosum,Q643890,XANSP
2087,9,3085,Xanthium strumarium,Q857159,XANST
2088,9,2592,Zea mays,Q11575,ZEAMX
2089,9,2592,Zea perennis,Q3008853,ZEAPE
2090,8,3086,Zelkova serrata,Q920344,ZELSE
2091,9,3087,Zinnia elegans,Q15245321,ZIIEL
2092,8,3088,Ziziphus jujuba,Q11181633,ZIPJU
2093,9,3089,Zizania palustris,Q11142858,ZIZPA
2094,9,3090,Symphyotrichum divaricatum,Q15554798,ZMYDI
2095,8,3091,Siraitia grosvenorii,Q1544966,ZRTGR
2096,1,,Plantae,,1PLAK
2097,2,2096,Magnoliophyta,Q14562931,1MAGP
2098,3,2097,Angiospermae,Q14832431,1ANGC
2099,4,2098,Lamiids,,1LAMD
2100,5,2099,Lamiales,Q21742,1LAMO
2101,6,2100,Bignoniaceae,Q213453,1BIGF
2102,3,69,Pinopsida,Q1329304,1PINC
2103,4,2102,Pinales,Q1000370,1CONO
2104,4,2098,Malvids,,1MAVD
2105,5,2104,Sapindales,Q26316,1SAPO
2106,6,2105,Sapindaceae,Q27147,1SAPF
2107,7,2106,Hippocastanoideae,Q163489,1HIPS
2108,4,2098,Basal monocotyledons,,1MOND
2109,5,2108,Asparagales,Q26229,1ASGO
2110,6,2109,Amaryllidaceae,Q155848,1AMYF
2111,7,2110,Allioideae,Q49392,1ALLS
2112,4,2098,Basal core eudicots,,1CEUD
2113,5,2112,Caryophyllales,Q21808,1CAFO
2114,4,2098,Commelinids,,1COMD
2115,5,2114,Poales,Q28502,1POAO
2116,6,2115,Bromeliaceae,Q156529,1BROF
2117,4,2098,Basal eudicots,,1BEUD
2118,5,2117,Ranunculales,Q21021,1RANO
2119,6,2118,Ranunculaceae,Q145869,1RANF
2120,7,2119,Ranunculoideae,Q6272069,1RANS
2121,6,2118,Berberidaceae,Q155949,1BEBF
2122,5,2104,Brassicales,Q21904,1CAPO
2123,4,2102,Cupressales,Q5794838,1CUPO
2124,4,2098,Campanulids,,1CMPD
2125,5,2124,Asterales,Q21730,1ASTO
2126,7,19,Asteroideae,Q21004,1ASTS
2127,6,2105,Rutaceae,Q146030,1RUTF
2128,7,2127,Aurantioideae,Q663700,1AURS
2129,6,2125,Campanulaceae,Q155802,1CAMF
2130,7,2129,Campanuloideae,Q5690336,1CMPS
2131,4,2098,Fabids,,1FABD
2132,5,2131,Rosales,Q21895,1ROSO
2133,6,2132,Rosaceae,Q46299,1ROSF
2134,7,2133,Spiraeoideae,Q149020,1SPVS
2135,5,2099,Gentianales,Q21754,1GENO
2136,6,2135,Rubiaceae,Q156569,1RUBF
2137,5,2099,Solanales,Q21723,1SOLO
2138,6,2137,Solanaceae,Q134172,1SOLF
2139,5,2131,Fabales,Q21878,1FABO
2140,7,56,Faboideae,Q316856,1FABS
2141,5,2131,Fagales,Q21881,1FAGO
2142,6,2141,Fagaceae,Q145977,1FAGF
2143,6,2109,Orchidaceae,Q25308,1ORCF
2144,7,2143,Epidendroideae,Q131470,1EPDS
2145,6,2135,Apocynaceae,Q173756,1APOF
2146,7,2145,Rauvolfioideae,Q1359439,1RAUS
2147,5,2131,Cucurbitales,Q21875,1CUCO
2148,6,2109,Iridaceae,Q155941,1IRIF
2149,7,2148,Crocoideae,Q5187415,1CVOS
2150,6,2141,Corylaceae,Q2008610,1CRLF
2151,6,2113,Caryophyllaceae,Q25995,1CAFF
2152,5,2108,Dioscoreales,Q747698,1DIOO
2153,6,2152,Dioscoreaceae,Q161220,1DIOF
2154,4,2098,Basal asterids,,1ASTD
2155,5,2154,Ericales,Q21737,1ERIO
2156,5,2104,Myrtales,Q21866,1MYTO
2157,6,2156,Myrtaceae,Q156563,1MYTF
2158,7,2157,Myrtoideae,Q4296312,1MYTS
2159,7,48,Poöideae,,1POOS
2160,6,2100,Lamiaceae,,1LAMF
2161,7,2160,Lamioideae,Q148845,1LAMS
2162,5,2104,Geraniales,Q14272,1GERO
2163,6,2162,Geraniaceae,Q155945,1GERF
2164,5,2104,Malvales,Q21908,1MAVO
2165,6,2164,Malvaceae,Q156551,1MAVF
2166,7,2165,Malvoideae,Q136377,1MLVS
2167,6,2109,Asparagaceae,Q157167,1ASGF
2168,7,2167,Scilloideae,,1SLLS
2169,5,2154,Cornales,Q21769,1CORO
2170,6,2169,Hydrangeaceae,Q156609,1HYGF
2171,6,2155,Balsaminaceae,Q464561,1BAMF
2172,5,2112,Saxifragales,Q21855,1SAXO
2173,6,2172,Crassulaceae,Q155938,1CRAF
2174,7,2160,Nepetoideae,Q138199,1NEPS
2175,6,2100,Phrymaceae,Q1061384,1PHRF
2176,5,2114,Zingiberales,Q203779,1ZINO
2177,6,2176,Musaceae,Q156525,1MUSF
2178,6,2113,Cactaceae,Q14560,1CACF
2179,5,2108,Alismatales,Q27341,1ALIO
2180,6,2179,Araceae,Q48227,1ARMF
2181,7,2180,Aroideae,Q133666,1ARMS
2182,6,2155,Primulaceae,Q157115,1PRIF
2183,7,2182,Primuloideae,Q2794899,1PRIS
2184,1,,Animalia,,1ANIMK
2185,2,2184,Chordata,Q10915,1CHORP
2186,3,2185,Vertebrata,,1VERTQ
2187,4,2186,Aves,,1AVESC
2188,5,2187,Passeriformes,Q25341,1PASSO
2189,6,2188,Prunellidae,,1PRNLF
2190,6,2172,Grossulariaceae,Q41387,1GROF
2191,7,2133,Rosoideae,Q134655,1ROSS
2192,5,2131,Malpighiales,Q21887,1MALO
2193,6,2192,Salicaceae,Q158487,1SALF
2194,5,2124,Apiales,Q21138,1APIO
2195,6,2194,Apiaceae,Q145794,1UMBF
2196,7,48,Panicoideae,Q1071663,1PANS
2197,6,2100,Gesneriaceae,Q156686,1GESF
2198,7,2197,Didymocarpoideae,Q21234240,1DIDS
2199,7,2165,Tilioideae,Q159224,1TILS
2200,6,2132,Ulmaceae,Q156311,1ULMF
2201,4,2098,Basal  rosids,,1ROSD
2202,5,2201,Vitales,,1VITO
2203,6,2202,Vitaceae,Q26220,1VITF
2204,7,2203,Vitoideae,Q17302499,1VITS
2205,1,,Commodity groups,,2COMK
2206,8,2120,Aconitum,Q155904,1AAOG
2207,5,2124,Dipsacales,Q21774,1DIPO
2208,6,2207,Caprifoliaceae,Q156301,1CPFF
2209,7,2208,Linnaeoideae,Q18674561,1LNAS
2210,8,2209,Abelia,Q158261,1ABEG
2211,6,2132,Moraceae,Q156579,1MORF
2212,7,2211,Artocarpus,Q161085,1ABFG
2213,8,2166,Abelmoschus,Q866047,1ABMG
2214,8,2134,Aronia,Q158983,1ABOG
2215,8,2166,Abutilon,Q132638,1ABUG
2216,7,56,Caesalpinioideae,Q157156,1CAES
2217,8,2216,Acacia,Q81666,1ACAG
2218,8,2216,Vachellia,Q956173,1VCHG
2219,8,2216,Senegalia,Q3775608,1SZGG
2220,6,2192,Euphorbiaceae,Q156584,1EUPF
2221,7,2220,Acalyphoideae,Q4671713,1ACCS
2222,8,2221,Acalypha,Q161225,1ACCG
2223,8,2126,Achillea,Q146617,1ACHG
2224,6,2194,Araliaceae,Q193335,1ARLF
2225,7,2224,Eleutherococcus,Q133016,1ELKG
2226,8,2140,Adenocarpus,Q1261793,1ADCG
2227,8,2159,Aegilops,Q1764888,1AEGG
2228,7,2116,Aechmea,Q131754,1AEMG
2229,7,2106,Sapindoideae,Q2224042,1SAPS
2230,8,2229,Alectryon,Q2832406,1AEYG
2231,7,2195,Anethum,Q2542121,1AFEG
2232,8,2126,Ageratum,Q132653,1AGEG
2233,8,2191,Agrimonia,Q264427,1AGIG
2234,6,2137,Convolvulaceae,Q145777,1COVF
2235,7,2234,Argyreia,Q21707,1AGJG
2236,8,2181,Aglaonema,Q740819,1AGLG
2237,7,2151,Agrostemma,Q148897,1AGOG
2238,8,2159,Elymus,Q1072892,1ELYG
2239,8,2159,Agrostis,Q161137,1AGSG
2240,4,2102,Araucariales,Q9158844,1ARUO
2241,5,2240,Araucariaceae,Q217697,1ARUF
2242,6,2241,Agathis,,1AGTG
2243,6,2105,Simaroubaceae,Q156679,1SIMF
2244,7,2243,Ailanthus,Q160580,1AILG
2245,8,2166,Alcea,Q1148371,1AKAG
2246,8,2140,Acmispon,Q4674419,1AKMG
2247,8,2216,Albizia,,1ALBG
2248,7,2220,Crotonoideae,Q3244237,1CVNS
2249,8,2248,Vernicia,Q2699247,1VNIG
2250,8,2159,Alopecurus,Q158104,1ALOG
2251,6,2113,Nyctaginaceae,Q156227,1NYCF
2252,7,2251,Allionia,Q950253,1ALQG
2253,7,5,Amaranthoideae,Q141521,1AMAS
2254,8,2253,Alternanthera,Q2840398,1ALRG
2255,6,2141,Betulaceae,Q156064,1BETF
2256,7,2255,Alnus,Q25239,1ALUG
2257,8,2253,Amaranthus,Q156344,1AMAG
2258,8,2126,Ambrosia,Q844270,1AMBG
2259,8,2204,Ampelopsis,Q158192,1AMCG
2260,8,2134,Amelanchier,Q156957,1AMEG
2261,2,2184,Arthropoda,Q1360,1ARTHP
2262,3,2261,Hexapoda,Q105146,1HEXAQ
2263,4,2262,Insecta,Q1390,1INSEC
2264,5,2263,Lepidoptera,Q28319,1LEPIO
2265,6,2264,Sphingidae,Q157683,1SPHIF
2266,7,2265,Amorpha,,1AMORG
2267,6,2105,Anacardiaceae,Q156589,1ANAF
2268,7,2267,Anacardioideae,Q4750637,1ANAS
2269,8,2268,Anacardium,Q161175,1ANAG
2270,7,2195,Angelica,Q219666,1ANKG
2271,8,2126,Anthemis,Q847930,1ANTG
2272,8,2126,Chamaemelum,Q1427205,1KMMG
2273,8,2126,Cota,,1KTAG
2274,4,2098,Magnoliids,,1MAGD
2275,5,2274,Magnoliales,Q27187,1MAGO
2276,6,2275,Annonaceae,Q220025,1ANNF
2277,7,2276,Annonoideae,Q19912576,1ANNS
2278,8,2277,Annona,,1ANUG
2279,8,2229,Allophylus,Q135680,1AOLG
2280,7,2145,Apocynoideae,Q143102,1APCS
2281,8,2280,Apocynum,Q133242,1APCG
2282,8,2140,Apios,Q2537603,1APOG
2283,7,2195,Apium,Q2284228,1APUG
2284,7,2119,Thalictroideae,Q3985474,1THCS
2285,8,2284,Aquilegia,Q147641,1AQIG
2286,7,22,Arabis,Q157396,1ARCG
2287,7,38,Arbutus,Q430057,1ARDG
2288,8,2126,Arctium,Q27257,1ARFG
2289,6,2118,Papaveraceae,Q144723,1PPAF
2290,7,2289,Papaveroideae,Q596716,1PPAS
2291,8,2290,Argemone,Q1783190,1ARGG
2292,8,2140,Arachis,,1ARHG
2293,7,2151,Arenaria,,1ARIG
2294,7,2224,Aralia,,1ARLG
2295,8,2159,Arrhenatherum,Q157689,1ARRG
2296,8,2126,Artemisia,Q156421,1ARTG
2297,6,2241,Araucaria,Q157214,1ARUG
2298,7,22,Armoracia,Q162888,1ARWG
2299,7,38,Arctostaphylos,Q280566,1ARYG
2300,8,2140,Astragalus,Q157184,1ASAG
2301,7,2145,Asclepiadoideae,,1ASCS
2302,8,2301,Asclepias,Q162153,1ASCG
2303,8,2277,Asimina,Q288443,1ASIG
2304,7,2167,Asparagoideae,Q165033,1ASGS
2305,8,2304,Asparagus,Q2853420,1ASPG
2306,8,2126,Arctotis,Q2290011,1ATBG
2307,7,2138,Atropanthe,Q15281343,1ATFG
2308,7,71,Antirrhinum,Q157646,1ATHG
2309,6,2155,Actinidiaceae,Q156666,1ACTF
2310,7,2309,Actinidia,Q164898,1ATIG
2311,2,2096,Pteridophyta,Q178249,1PTEP
2312,3,2311,Pteridopsida,,1PTEC
2313,4,2312,Polypodiales,Q834805,1POPO
2314,5,2313,Aspleniaceae,Q1137402,1ASNF
2315,6,2314,Athyrioideae,,1ATUS
2316,7,2315,Athyrium,Q7237437,1ATUG
2317,8,11,Atriplex,,1ATXG
2318,8,2159,Avena,,1AVEG
2319,8,2196,Axonopus,Q2634101,1AXOG
2320,8,2140,Anthyllis,Q751134,1AYLG
2321,7,2193,Azara,Q144592,1AZAG
2322,8,2126,Argyranthemum,Q133909,1AZGG
2323,8,2126,Baccharis,Q133834,1BACG
2324,8,2140,Baptisia,Q2698539,1BAPG
2325,8,11,Beta,Q3761162,1BEAG
2326,6,2147,Begoniaceae,Q161189,1BEGF
2327,7,2326,Begonia,Q158617,1BEGG
2328,8,2126,Bellis,Q27583,1BELG
2329,7,2255,Betula,Q25243,1BETG
2330,8,2126,Bidens,Q157173,1BIDG
2331,7,2101,Dolichandra,Q8561475,1DLKG
2332,8,2126,Calyptocarpus,Q5024691,1KLXG
2333,8,2161,Ballota,Q158853,1BLLG
2334,7,29,Benincasa,Q3264314,1BNCG
2335,7,2251,Boerhavia,Q311180,1BOEG
2336,7,2136,Spermacoce,Q3314456,1SPCG
2337,8,2196,Brachiaria,Q2699312,1BRAG
2338,8,2196,Urochloa,Q2978108,1UROG
2339,8,2159,Brachypodium,Q157770,1BRCG
2340,7,2138,Brunfelsia,Q133852,1BRFG
2341,8,2126,Brachyglottis,Q4953443,1BRGG
2342,8,2126,Brickellia,Q4965994,1BRLG
2343,7,2211,Broussonetia,Q600114,1BRNG
2344,8,2159,Bromus,Q147621,1BROG
2345,7,2138,Browallia,Q133827,1BRWG
2346,8,2159,Briza,Q158120,1BRZG
2347,6,2100,Scrophulariaceae,Q53473,1SCPF
2348,7,2347,Buddleia,,1BUDG
2349,6,2192,Rhizophoraceae,Q740873,1RHIF
2350,7,2349,Bruguiera,Q2534002,1BUGG
2351,6,2155,Sapotaceae,Q158981,1SATF
2352,7,2351,Sapotoideae,Q7421025,1SATS
2353,8,2352,Sideroxylon,Q1067086,1SDIG
2354,7,2165,Sterculioideae,Q159031,1STES
2355,8,2354,Brachychiton,,1BYHG
2356,7,22,Lepidium,Q146217,1LEPG
2357,8,2216,Caesalpinia,Q608215,1CAEG
2358,7,2234,Calystegia,Q149312,1CAGG
2359,6,2155,Theaceae,Q156574,1THEF
2360,7,2359,Camellia,Q212815,1CAHG
2361,8,2140,Cajanus,Q3239959,1CAJG
2362,7,22,Capsella,,1CAPG
2363,7,22,Cardamine,Q147299,1CARG
2364,8,2216,Chamaecrista,Q2948035,1KHQG
2365,8,2216,Senna,Q311117,1SJNG
2366,8,2216,Cassia,Q162882,1CASG
2367,8,2126,Carthamus,Q161178,1CAUG
2368,6,30,Calocedrus,Q765246,1CCDG
2369,8,2196,Cenchrus,Q430325,1CCHG
2370,8,2216,Parkinsonia,Q1826576,1PAKG
2371,6,2147,Corynocarpaceae,,1COYF
2372,7,2371,Corynocarpus,Q1140027,1CCKG
2373,5,2114,Arecales,Q1096533,1AREO
2374,6,2373,Arecaceae,Q14080,1PALF
2375,7,2374,Arecoideae,Q141975,1ARES
2376,8,2375,Cocos,Q13099531,1CCNG
2377,8,2140,Calicotome,Q1245748,1CCOG
2378,7,56,Cercidoideae,Q42398994,1CERS
2379,8,2378,Cercis,Q29033,1CCSG
2380,8,2248,Codiaeum,Q135027,1CDIG
2381,7,2167,Lomandroideae,Q133636,1LQMS
2382,8,2381,Cordyline,Q1543189,1CDLG
2383,5,2112,Santalales,Q21851,1SANO
2384,6,2383,Santalaceae,Q327639,1SANF
2385,7,2384,Comandra,Q5150546,1CDRG
2386,7,2167,Agavoideae,Q162802,1AGVS
2387,8,2386,Camassia,Q1810294,1CDSG
2388,8,2196,Cortaderia,Q941632,1CDTG
2389,8,2130,Codonopsis,Q1106504,1CDWG
2390,6,2132,Rhamnaceae,Q156083,1RHAF
2391,7,2390,Ceanothus,Q311139,1CEAG
2392,7,2178,Cereus,,1CEEG
2393,5,2131,Celastrales,Q21870,1CELO
2394,6,2393,Celastraceae,Q135336,1CELF
2395,7,2394,Celastrus,Q811662,1CELG
2396,7,2138,Cestrum,Q1364444,1CEMG
2397,8,2126,Plectocephalus,Q149795,1QLFG
2398,8,2126,Centaurea,Q156414,1CENG
2399,8,2216,Ceratonia,Q159376,1CEQG
2400,7,2151,Cerastium,Q157483,1CERG
2401,6,2132,Cannabaceae,Q156338,1CAIF
2402,7,2401,Celtis,Q248582,1CETG
2403,6,68,Cedrus,Q128550,1CEUG
2404,8,2196,Coelorachis,Q3347823,1CGAG
2405,6,2156,Onagraceae,Q156179,1ONAF
2406,7,2405,Chamerion,Q2507911,1CHAG
2407,8,11,Chenopodium,Q158094,1CHEG
2408,8,11,Dysphania,,1DYPG
2409,8,11,Blitum,Q8248805,1BIUG
2410,8,11,Chenopodiastrum,Q13847552,1KNPG
2411,8,11,Lipandra,,1LNRG
2412,7,2138,Chamaesaracha,Q2707896,1CHFG
2413,7,2101,Chilopsis,Q16744460,1CHJG
2414,8,2290,Chelidonium,,1CHQG
2415,8,2196,Chloris,,1CHRG
2416,8,2126,Arctanthemum,Q4787482,1AKKG
2417,8,2126,Tanacetum,Q54016,1TNCG
2418,8,2126,Glebionis,Q1284225,1GBNG
2419,8,2126,Leucanthemum,Q21040,1LCAG
2420,8,2126,Coleostephus,Q965889,1KSTG
2421,8,2126,Nipponanthemum,Q7039696,1NIPG
2422,8,2126,Ajania,Q2369424,1AJNG
2423,8,2126,Leucanthemella,Q3310245,1LHEG
2424,6,2122,Caricaceae,Q156673,1CAAF
2425,7,2424,Carica,Q1752510,1CIAG
2426,8,2204,Cissus,Q2046407,1CIBG
2427,8,2126,Cichorium,Q158514,1CICG
2428,8,2140,Cicer,Q762857,1CIEG
2429,5,2274,Laurales,Q21801,1LAUO
2430,6,2429,Lauraceae,Q26538,1LAUF
2431,7,2430,Cinnamomum,Q27282,1CING
2432,6,2100,Oleaceae,Q155966,1OLEF
2433,7,2432,Chionanthus,Q615000,1CIOG
2434,7,2255,Carpinus,Q158513,1CIPG
2435,8,2126,Cirsium,Q1638558,1CIRG
2436,8,2146,Carissa,,1CISG
2437,7,29,Citrullus,Q132239,1CITG
2438,7,2195,Cicuta,Q2093588,1CIUG
2439,8,2128,x Citrofortunella,,1CJFG
2440,6,2125,Argophyllaceae,Q132235,1AQXF
2441,7,2440,Corokia,Q5172090,1CKIG
2442,6,2113,Montiaceae,Q1200455,1MNAF
2443,7,2442,Claytonia,Q164192,1CLAG
2444,8,2126,Calendula,Q147281,1CLDG
2445,8,2140,Clianthus,Q2975317,1CLGG
2446,8,2161,Callicarpa,Q133831,1CLIG
2447,8,2120,Clematis,Q157634,1CLVG
2448,8,2158,Melaleuca,Q606617,1MLAG
2449,7,2234,Calonyction,,1CLYG
2450,8,2144,Cymbidium,,1CMFG
2451,7,2101,Campsis,Q1148029,1CMIG
2452,8,2140,Cyamopsis,Q2636758,1CMOG
2453,8,2126,Cosmos,Q476937,1CMSG
2454,7,2401,Cannabis,Q79817,1CNIG
2455,6,2176,Cannaceae,,1CANF
2456,7,2455,Canna,Q161182,1CNNG
2457,8,2120,Delphinium,Q160107,1DELG
2458,8,2166,Callirhoe,Q3626558,1COEG
2459,7,2195,Conium,Q6491516,1COIG
2460,5,2114,Commelinales,Q290349,1CMMO
2461,6,2460,Commelinaceae,Q156674,1CMMF
2462,7,2461,Commelinoideae,Q5152291,1CMMS
2463,8,2462,Commelina,Q161075,1COMG
2464,7,2234,Convolvulus,Q147507,1CONG
2465,8,2268,Cotinus,Q157366,1COTG
2466,6,2118,Menispermaceae,Q855116,1MENF
2467,7,2466,Cocculus,Q1152946,1COUG
2468,8,2196,Coix,,1COXG
2469,7,2136,Coprosma,Q2578865,1CPMG
2470,7,2143,Cypripedioideae,Q132226,1CPVS
2471,8,2470,Cypripedium,Q133773,1CPVG
2472,7,2127,Rutoideae,Q4401179,1RUTS
2473,8,2472,Coleonema,Q5143069,1CQMG
2474,5,2099,Boraginales,Q2538910,1BORO
2475,6,2474,Boraginaceae,Q26568,1BORF
2476,7,2475,Cordia,,1CRHG
2477,8,2126,Coreopsis,Q1362995,1CRLG
2478,6,2169,Cornaceae,Q161403,1CORF
2479,7,2478,Cornus,,1CRWG
2480,6,2115,Cyperaceae,Q155843,1CYPF
2481,7,2480,Cyperoideae,Q4448224,1CYPS
2482,8,2481,Carex,,1CRXG
2483,6,2100,Orobanchaceae,Q156192,1ORAF
2484,7,2483,Castilleja,Q311122,1CSLG
2485,7,2142,Chrysolepis,Q137054,1KRYG
2486,8,2126,Callistephus,Q12358274,1CSPG
2487,6,2164,Cistaceae,Q156282,1CISF
2488,7,2487,Cistus,Q206127,1CSTG
2489,7,2101,Catalpa,Q158072,1CTLG
2490,7,29,Cucumis,Q148758,1CUMG
2491,7,38,Calluna,Q6983007,1CUNG
2492,7,29,Cucurbita,Q5339301,1CUUG
2493,6,30,Hesperocyparis,Q16983101,1HSIG
2494,8,2248,Croton,Q519802,1CVNG
2495,8,2140,Crotalaria,,1CVTG
2496,8,2140,Clitoria,Q2472930,1CXCG
2497,6,2155,Clethraceae,Q157454,1CXEF
2498,7,2497,Clethra,Q159328,1CXEG
2499,8,2248,Cnidoscolus,Q2711979,1CXFG
2500,7,2101,x Chitalpa,,1CXKG
2501,8,2181,Colocasia,,1CXSG
2502,8,2174,Coleus,Q17114803,1CXUG
2503,6,2141,Juglandaceae,Q216944,1JUGF
2504,7,2503,Carya,Q142788,1CYAG
2505,8,2134,Cydonia,,1CYDG
2506,8,2196,Cymbopogon,Q5727732,1CYGG
2507,8,2196,Cynodon,,1CYNG
2508,8,2481,Cyperus,Q161224,1CYPG
2509,8,2126,Cynara,Q19070,1CYUG
2510,7,2475,Cynoglossum,Q751937,1CYWG
2511,7,2182,Myrsinoideae,Q4296284,1MYNS
2512,8,2511,Cyclamen,Q147295,1CYZG
2513,8,2140,Coronilla,Q158849,1CZRG
2514,8,2140,Cytisus,Q157226,1CZSG
2515,8,2140,Chamaecytisus,Q964986,1CCJG
2516,8,2159,Dactylis,Q1047931,1DACG
2517,5,2240,Podocarpaceae,Q157160,1POCF
2518,6,2517,Dacrydium,,1DADG
2519,8,2140,Dalbergia,Q1370281,1DAGG
2520,7,2138,Brugmansia,Q757262,1BGMG
2521,7,2138,Datura,Q192497,1DATG
2522,7,2195,Daucus,Q27949,1DAUG
2523,7,2289,Fumarioideae,Q5692050,1FUMS
2524,8,2523,Lamprocapnos,Q10316172,1LMCG
2525,8,2523,Dicentra,Q157857,1DCTG
2526,8,2140,Desmodium,Q258623,1DEDG
2527,7,22,Descurainia,Q162770,1DESG
2528,8,2181,Dieffenbachia,Q738915,1DIFG
2529,8,2196,Digitaria,,1DIGG
2530,7,2234,Dichondra,Q140232,1DIOG
2531,7,2208,Diervilloideae,Q18674572,1DIVS
2532,8,2531,Diervilla,Q2697991,1DIVG
2533,7,2208,Dipsacoideae,Q16557170,1DIWS
2534,8,2533,Dipsacus,Q161946,1DIWG
2535,8,2196,Dichanthelium,Q3756576,1DKTG
2536,8,2140,Dalea,Q2716243,1DLEG
2537,8,2229,Dimocarpus,Q1916925,1DMCG
2538,7,2106,Dodonaeoideae,Q4164147,1DODS
2539,8,2538,Dodonaea,Q2719945,1DODG
2540,8,2140,Lablab,Q16625423,1LBBG
2541,6,2155,Ebenaceae,Q156669,1EBEF
2542,7,2541,Diospyros,Q165258,1DOSG
2543,7,29,Diplocyclos,Q5245763,1DPYG
2544,7,2167,Nolinoideae,Q161408,1NOLS
2545,8,2544,Dracaena,,1DRNG
2546,7,2138,Duboisia,Q310905,1DUBG
2547,7,2165,Helicteroideae,Q1322388,1HCTS
2548,8,2547,Durio,Q2309085,1DURG
2549,6,2100,Verbenaceae,Q156960,1VERF
2550,7,2549,Duranta,Q2086154,1DUTG
2551,8,2140,Dillwynia,Q664671,1DWYG
2552,8,2196,Echinochloa,Q163965,1ECHG
2553,8,2140,Echinospartum,Q3310596,1ECSG
2554,7,2475,Echium,Q157711,1EHIG
2555,7,2178,Echinocactus,Q133014,1EHNG
2556,7,48,Ehrhartoideae,Q764916,1EHRS
2557,8,2556,Ehrharta,Q2477635,1EHRG
2558,7,38,Erica,Q206998,1EIAG
2559,8,2134,Eriobotrya,Q1550170,1EIOG
2560,8,2196,Eleusine,Q2301041,1ELEG
2561,6,2132,Elaeagnaceae,Q156326,1ELAF
2562,7,2561,Elaeagnus,Q161042,1ELGG
2563,7,2347,Eremophila,,1EMHG
2564,8,2126,Emilia,Q5371629,1EMIG
2565,8,2126,Encelia,Q2708471,1ENCG
2566,2,2096,Gnetophyta,Q309147,1GNEP
2567,3,2566,Gnetopsida,Q1011212,1GNEC
2568,4,2567,Gnetales,,1GNEO
2569,5,2568,Ephedraceae,Q10376735,1EPHF
2570,6,2569,Ephedra,Q838000,1EPEG
2571,7,2220,Euphorbioideae,Q45119,1EUPS
2572,8,2571,Euphorbia,,1EPHG
2573,7,2121,Epimedium,Q157746,1EPMG
2574,8,2196,Eriochloa,Q2107630,1ERBG
2575,8,2126,Erechtites,Q3232518,1EREG
